"","x","y","c.1","c.2","c.3"
"9244",244,482,0.141176470588235,0.219607843137255,0.568627450980392
"115806",306,269,0.141176470588235,0.219607843137255,0.568627450980392
"199091",91,102,0.141176470588235,0.219607843137255,0.568627450980392
"187960",460,125,0.141176470588235,0.219607843137255,0.568627450980392
"89339",339,322,0.899559258218404,0.879466372012597,0.744784291471067
"183028",28,134,0.141176470588235,0.219607843137255,0.568627450980392
"51093",93,398,0.141176470588235,0.219607843137255,0.568627450980392
"57664",164,385,0.941691836169106,0.953456542051459,0.886789875384792
"109148",148,282,0.141176470588235,0.219607843137255,0.568627450980392
"122813",313,255,0.141176470588235,0.219607843137255,0.568627450980392
"73863",363,353,0.959945594137152,0.941831269084901,0.840291351734072
"207662",162,85,0.141176470588235,0.219607843137255,0.568627450980392
"121888",388,257,0.487271029096788,0.489740748117734,0.489886242435531
"1699",199,497,0.141176470588235,0.219607843137255,0.568627450980392
"215897",397,69,0.13991965550498,0.215247316354742,0.585010008160156
"124022",22,252,0.141176470588235,0.219607843137255,0.568627450980392
"79863",363,341,0.512187201448715,0.523366645293292,0.528790490809152
"46703",203,407,0.42486348690065,0.437342921475708,0.429036966292929
"160054",54,180,0.141176470588235,0.219607843137255,0.568627450980392
"115080",80,270,0.141176470588235,0.219607843137255,0.568627450980392
"25099",99,450,0.141176470588235,0.219607843137255,0.568627450980392
"135753",253,229,0.269122821169065,0.455320657424243,0.271328592745105
"199558",58,101,0.141176470588235,0.219607843137255,0.568627450980392
"152373",373,196,0.141176470588235,0.219607843137255,0.568627450980392
"20796",296,459,0.141176470588235,0.219607843137255,0.568627450980392
"34136",136,432,0.141176470588235,0.219607843137255,0.568627450980392
"249355",355,2,0.131014193386852,0.22511306198457,0.581090089667152
"4452",452,492,0.141176470588235,0.219607843137255,0.568627450980392
"43955",455,413,0.141176470588235,0.219607843137255,0.568627450980392
"423",423,500,0.141176470588235,0.219607843137255,0.568627450980392
"156501",1,187,0.141176470588235,0.219607843137255,0.568627450980392
"130666",166,239,0.141176470588235,0.219607843137255,0.568627450980392
"151136",136,198,0.650227436497792,0.662094461050717,0.690040921008934
"210932",432,79,0.929514121270981,0.947034685576312,0.953336772950741
"227815",315,45,0.141176470588235,0.219607843137255,0.568627450980392
"240041",41,20,0.141176470588235,0.219607843137255,0.568627450980392
"180555",55,139,0.141008687398057,0.20861753260443,0.602408593424795
"226520",20,47,0.141176470588235,0.219607843137255,0.568627450980392
"165660",160,169,0.141176470588235,0.219607843137255,0.568627450980392
"59426",426,382,0.141176470588235,0.219607843137255,0.568627450980392
"68850",350,363,0.385986532922064,0.389908101549515,0.397751238804417
"197765",265,105,0.203504001933448,0.322729278279508,0.428792045346039
"23680",180,453,0.328997870336139,0.324373785388871,0.242911195095146
"192498",498,116,0.139307412563264,0.22068697594613,0.568549753418153
"108214",214,284,0.148470602256269,0.213696734277997,0.578808175927
"245913",413,9,0.141176470588235,0.219607843137255,0.568627450980392
"138306",306,224,0.320541637512641,0.391110617219096,0.634007736219567
"1178",178,498,0.141176470588235,0.219607843137255,0.568627450980392
"79694",194,341,0.544193622573137,0.560069838237131,0.501068614493635
"95560",60,309,0.141176470588235,0.219607843137255,0.568627450980392
"64562",62,371,0.141176470588235,0.219607843137255,0.568627450980392
"208170",170,84,0.141176470588235,0.219607843137255,0.568627450980392
"142132",132,216,0.660553221697604,0.573085781817208,0.226599020111238
"180346",346,140,0.141176470588235,0.219607843137255,0.568627450980392
"45130",130,410,0.141176470588235,0.219607843137255,0.568627450980392
"155484",484,190,0.141176470588235,0.219607843137255,0.568627450980392
"183156",156,134,0.139417286024737,0.213505752746765,0.58982638372235
"38903",403,423,0.141176470588235,0.219607843137255,0.568627450980392
"184630",130,131,0.141504774999044,0.218157910649371,0.569177217902777
"61215",215,378,0.141176470588235,0.219607843137255,0.568627450980392
"30885",385,439,0.141176470588235,0.219607843137255,0.568627450980392
"125277",277,250,0.626476718967058,0.699759277594565,0.62128945415697
"6369",369,488,0.141176470588235,0.219607843137255,0.568627450980392
"69305",305,362,0.141176470588235,0.219607843137255,0.568627450980392
"106742",242,287,0.240848959378797,0.442160766312102,0.266109021127414
"206241",241,88,0.268995359479162,0.466806829913365,0.291057174738498
"198047",47,104,0.141176470588235,0.219607843137255,0.568627450980392
"39811",311,421,0.141176470588235,0.219607843137255,0.568627450980392
"249494",494,2,0.131014193386852,0.22511306198457,0.581090089667152
"94966",466,311,0.141176470588235,0.219607843137255,0.568627450980392
"184548",48,131,0.138244713922194,0.214882161237927,0.593301573757164
"187362",362,126,0.211628735148435,0.211764705882353,0.212268220810829
"159877",377,181,0.141176470588235,0.219607843137255,0.568627450980392
"139942",442,221,0.141176470588235,0.219607843137255,0.568627450980392
"52593",93,395,0.141176470588235,0.219607843137255,0.568627450980392
"222179",179,56,0.141176470588235,0.219607843137255,0.568627450980392
"116456",456,268,0.141176470588235,0.219607843137255,0.568627450980392
"73347",347,354,0.391880299867323,0.282207426188931,0.226509328930885
"198839",339,103,0.141176470588235,0.219607843137255,0.568627450980392
"68679",179,363,0.797819857182242,0.809517856637956,0.799665923563585
"23114",114,454,0.141176470588235,0.219607843137255,0.568627450980392
"199494",494,102,0.141176470588235,0.219607843137255,0.568627450980392
"77285",285,346,0.141176470588235,0.219607843137255,0.568627450980392
"156182",182,188,0.141176470588235,0.219607843137255,0.568627450980392
"90881",381,319,0.310922185645103,0.307000617017652,0.29915747976275
"12256",256,476,0.141176470588235,0.219607843137255,0.568627450980392
"195677",177,109,0.141176470588235,0.219607843137255,0.568627450980392
"8961",461,483,0.141176470588235,0.219607843137255,0.568627450980392
"237515",15,25,0.141176470588235,0.219607843137255,0.568627450980392
"91561",61,317,0.141176470588235,0.219607843137255,0.568627450980392
"13215",215,474,0.33729283093836,0.315341068278266,0.242563387059764
"35128",128,430,0.141176470588235,0.219607843137255,0.568627450980392
"16061",61,468,0.141176470588235,0.219607843137255,0.568627450980392
"46419",419,408,0.141176470588235,0.219607843137255,0.568627450980392
"192882",382,115,0.889676680528227,0.903741568758187,0.905055191183879
"224026",26,52,0.141176470588235,0.219607843137255,0.568627450980392
"65476",476,370,0.141176470588235,0.219607843137255,0.568627450980392
"131624",124,237,0.65487098200767,0.577657139973714,0.201886548072124
"94676",176,311,0.141176470588235,0.219607843137255,0.568627450980392
"122246",246,256,0.174793045709904,0.389074065380342,0.192156862745098
"13298",298,474,0.141176470588235,0.219607843137255,0.568627450980392
"49028",28,402,0.435294117647059,0.576470588235294,0.28908101988747
"94931",431,311,0.141176470588235,0.219607843137255,0.568627450980392
"223044",44,54,0.141176470588235,0.219607843137255,0.568627450980392
"120682",182,259,0.141176470588235,0.219607843137255,0.568627450980392
"38349",349,424,0.141176470588235,0.219607843137255,0.568627450980392
"214726",226,71,0.264960036646076,0.443703697139147,0.278142772991168
"165220",220,170,0.261751465620392,0.457936308272537,0.282151133867579
"180093",93,140,0.141176470588235,0.219607843137255,0.568627450980392
"87691",191,325,0.164736821512579,0.228518708670581,0.565341378755024
"245542",42,9,0.141176470588235,0.219607843137255,0.568627450980392
"206075",75,88,0.141176470588235,0.219607843137255,0.568627450980392
"140846",346,219,0.141176470588235,0.219607843137255,0.568627450980392
"245716",216,9,0.141176470588235,0.219607843137255,0.568627450980392
"117317",317,266,0.141176470588235,0.219607843137255,0.568627450980392
"80949",449,339,0.141176470588235,0.219607843137255,0.568627450980392
"82362",362,336,0.517590666598422,0.521920147427628,0.529627313948611
"226980",480,47,0.134570889383969,0.223415750572911,0.566611024580966
"110852",352,279,0.139339311143452,0.219005933344335,0.574160651491682
"235652",152,29,0.141176470588235,0.219607843137255,0.568627450980392
"180396",396,140,0.484542655807507,0.541626767819564,0.575568946505681
"37527",27,425,0.439136963837536,0.576406091748629,0.298688326558782
"244724",224,11,0.141176470588235,0.219607843137255,0.568627450980392
"6861",361,487,0.141176470588235,0.219607843137255,0.568627450980392
"249941",441,1,0.226452592210068,0.292346212227908,0.615629939126488
"204969",469,91,0.141176470588235,0.219607843137255,0.568627450980392
"40",40,500,0.141176470588235,0.219607843137255,0.568627450980392
"173468",468,154,0.141176470588235,0.219607843137255,0.568627450980392
"100785",285,299,0.137432372370304,0.220088164892113,0.573726512831591
"232565",65,35,0.141176470588235,0.219607843137255,0.568627450980392
"12977",477,475,0.141176470588235,0.219607843137255,0.568627450980392
"52112",112,396,0.141176470588235,0.219607843137255,0.568627450980392
"107729",229,285,0.337656339365686,0.513524771493628,0.36078431372549
"121566",66,257,0.141176470588235,0.219607843137255,0.568627450980392
"153475",475,194,0.141176470588235,0.219607843137255,0.568627450980392
"192910",410,115,0.994883532503097,0.998110441035378,0.998110441035378
"30573",73,439,0.431938078343164,0.581032557161247,0.284428367633522
"50360",360,400,0.141176470588235,0.219607843137255,0.568627450980392
"37690",190,425,0.941251031517042,0.943604946582883,0.891395753733832
"246506",6,7,0.141176470588235,0.219607843137255,0.568627450980392
"227992",492,45,0.141176470588235,0.219607843137255,0.568627450980392
"179287",287,142,0.343423883083117,0.501745615738755,0.355918082744269
"248431",431,4,0.141176470588235,0.219607843137255,0.568627450980392
"82252",252,336,1,0.8,0.00392156862745098
"130855",355,239,0.141176470588235,0.219083686025887,0.570040803191401
"121761",261,257,0.498127315296451,0.642784784117156,0.520091021622781
"93823",323,313,0.141176470588235,0.219607843137255,0.568627450980392
"107558",58,285,0.141176470588235,0.219607843137255,0.568627450980392
"215637",137,69,0.141176470588235,0.219607843137255,0.568627450980392
"189836",336,121,0.141176470588235,0.219607843137255,0.568627450980392
"237817",317,25,0.141176470588235,0.219607843137255,0.568627450980392
"161852",352,177,0.141176470588235,0.219607843137255,0.568627450980392
"139779",279,221,0.940948919115,0.00480041163103293,0.0103325769327172
"56215",215,388,0.141176470588235,0.219607843137255,0.568627450980392
"98988",488,303,0.141176470588235,0.219607843137255,0.568627450980392
"178935",435,143,0.141176470588235,0.219607843137255,0.568627450980392
"54179",179,392,0.689901191826829,0.698533124351901,0.670581870735891
"66634",134,367,0.140631900383623,0.217657728716881,0.576482719651691
"94087",87,312,0.141176470588235,0.219607843137255,0.568627450980392
"158644",144,183,0.988421781702353,0.980446027379262,0.941515907377885
"147302",302,206,0.460527294950534,0.598579773377115,0.457353381915668
"135889",389,229,0.141176470588235,0.219607843137255,0.568627450980392
"113037",37,274,0.141176470588235,0.219607843137255,0.568627450980392
"223246",246,54,0.170607150692267,0.22301555679752,0.561533712466364
"126599",99,247,0.141176470588235,0.219607843137255,0.568627450980392
"145772",272,209,0.330134835362185,0.506605423597479,0.353664247126891
"56168",168,388,0.923147453008438,0.927222322226456,0.86172693924838
"141852",352,217,0.394388531786072,0.417108559494551,0.413993429485014
"200776",276,99,0.409039591522481,0.55384343484752,0.424578768086961
"22403",403,456,0.141176470588235,0.219607843137255,0.568627450980392
"144509",9,211,0.141176470588235,0.219607843137255,0.568627450980392
"222262",262,56,0.136846851960746,0.222877873919927,0.555948582671878
"180752",252,139,0.237995615103591,0.432112131355249,0.235255842451295
"126589",89,247,0.141176470588235,0.219607843137255,0.568627450980392
"28665",165,443,0.145026077507004,0.214746483325361,0.581346485766113
"27357",357,446,0.141176470588235,0.219607843137255,0.568627450980392
"69757",257,361,1,0.8,0.00392156862745098
"53021",21,394,0.141176470588235,0.214979818881553,0.586936927684434
"170532",32,159,0.141176470588235,0.219607843137255,0.568627450980392
"134669",169,231,0.141176470588235,0.219607843137255,0.568627450980392
"20670",170,459,0.141176470588235,0.219607843137255,0.568627450980392
"175359",359,150,0.926388666725041,0.834522073480745,0.0489903489613209
"84958",458,331,0.141176470588235,0.219607843137255,0.568627450980392
"139998",498,221,0.139307412563264,0.22068697594613,0.568549753418153
"111128",128,278,0.141176470588235,0.219607843137255,0.568627450980392
"243706",206,13,0.141176470588235,0.219607843137255,0.568627450980392
"163416",416,174,0.141176470588235,0.219607843137255,0.568627450980392
"215260",260,70,0.286133600724013,0.474825229360291,0.299481178265928
"86004",4,328,0.141176470588235,0.219607843137255,0.568627450980392
"125038",38,250,0.141176470588235,0.219607843137255,0.568627450980392
"115618",118,269,0.141176470588235,0.219607843137255,0.568627450980392
"243197",197,14,0.141176470588235,0.219607843137255,0.568627450980392
"13005",5,474,0.141176470588235,0.219607843137255,0.568627450980392
"56136",136,388,0.319776488427946,0.327619625682848,0.241345115878926
"40578",78,419,0.141176470588235,0.219607843137255,0.568627450980392
"208078",78,84,0.141176470588235,0.219607843137255,0.568627450980392
"224177",177,52,0.141176470588235,0.219607843137255,0.568627450980392
"95764",264,309,0.252734845071796,0.352473580387225,0.518721413476919
"26763",263,447,0.141176470588235,0.219607843137255,0.568627450980392
"58906",406,383,0.141176470588235,0.219607843137255,0.568627450980392
"4305",305,492,0.141176470588235,0.219607843137255,0.568627450980392
"97168",168,306,0.141176470588235,0.219607843137255,0.568627450980392
"213295",295,74,0.305082795625053,0.473677004491992,0.320907967359824
"246321",321,8,0.141176470588235,0.219607843137255,0.568627450980392
"192777",277,115,0.452895941600261,0.603532054219043,0.501865617374076
"68110",110,364,0.141176470588235,0.219607843137255,0.568627450980392
"124071",71,252,0.141176470588235,0.219607843137255,0.568627450980392
"46474",474,408,0.141176470588235,0.219607843137255,0.568627450980392
"47035",35,406,0.178578464465668,0.271069397618506,0.123706194044046
"197368",368,106,0.392280874310474,0.405040838631397,0.42265816489151
"9208",208,482,0.330395663398444,0.321444667559961,0.240045430027147
"132530",30,235,0.141176470588235,0.219607843137255,0.568627450980392
"313",313,500,0.141176470588235,0.219607843137255,0.568627450980392
"97949",449,305,0.141176470588235,0.219607843137255,0.568627450980392
"118714",214,263,0.457483191343829,0.592693783422489,0.493837480755931
"34502",2,431,0.141176470588235,0.219607843137255,0.568627450980392
"242512",12,15,0.141176470588235,0.219607843137255,0.568627450980392
"226804",304,47,0.141176470588235,0.219607843137255,0.568627450980392
"98335",335,304,0.139260497415115,0.220592825268822,0.566207885367261
"45078",78,410,0.141176470588235,0.219607843137255,0.568627450980392
"179789",289,141,0.328175481566892,0.51437807875277,0.343940297653422
"161180",180,178,0.141176470588235,0.219607843137255,0.568627450980392
"229727",227,41,0.141176470588235,0.219607843137255,0.568627450980392
"230600",100,39,0.141176470588235,0.219607843137255,0.568627450980392
"105958",458,289,0.141176470588235,0.219607843137255,0.568627450980392
"11464",464,478,0.141176470588235,0.219607843137255,0.568627450980392
"70167",167,360,0.502477350462142,0.560178721273439,0.712378494748563
"179980",480,141,0.141176470588235,0.219607843137255,0.568627450980392
"62666",166,375,0.941176470588235,0.945098039215686,0.887829992332128
"126209",209,248,0.272423391496353,0.378795078200138,0.49363008228168
"42993",493,415,0.141176470588235,0.219607843137255,0.568627450980392
"171763",263,157,0.181260620210611,0.388512235940702,0.194690349644284
"91889",389,317,0.26336345405729,0.26326852481968,0.271246373676683
"189312",312,122,0.693354270404552,0.734845104523486,0.655418778414598
"124225",225,252,0.28047646788136,0.463381031950849,0.29451321597932
"216888",388,67,0.566063500325647,0.617854297968515,0.661196324564944
"20678",178,459,0.133207184172083,0.222730254063605,0.564414025588159
"88493",493,324,0.141176470588235,0.219607843137255,0.568627450980392
"163034",34,174,0.141176470588235,0.219607843137255,0.568627450980392
"244533",33,11,0.141176470588235,0.219607843137255,0.568627450980392
"249235",235,2,0.131014193386852,0.22511306198457,0.581090089667152
"76897",397,347,0.141176470588235,0.219607843137255,0.568627450980392
"2434",434,496,0.141176470588235,0.219607843137255,0.568627450980392
"138286",286,224,0.391267483340252,0.56440115006103,0.415579427443136
"189433",433,122,0.141176470588235,0.219607843137255,0.568627450980392
"221540",40,57,0.141176470588235,0.219607843137255,0.568627450980392
"32345",345,436,0.141176470588235,0.219607843137255,0.568627450980392
"124260",260,252,0.212747395394976,0.424594990389905,0.22735284906693
"141568",68,217,0.141176470588235,0.219607843137255,0.568627450980392
"188559",59,123,0.141176470588235,0.219607843137255,0.568627450980392
"183253",253,134,0.237321934797108,0.400369359686945,0.249923198557224
"216221",221,68,0.289266606615897,0.37278584318309,0.544693153408736
"218744",244,63,0.55244114611621,0.655572277090197,0.57461298641513
"83884",384,333,0.417382390521352,0.411226128180601,0.413830918801664
"188433",433,124,0.141176470588235,0.219607843137255,0.568627450980392
"1809",309,497,0.141176470588235,0.219607843137255,0.568627450980392
"207768",268,85,0.2647796483579,0.366010485880968,0.244420663331483
"238556",56,23,0.141176470588235,0.219607843137255,0.568627450980392
"203483",483,94,0.141176470588235,0.219607843137255,0.568627450980392
"100144",144,300,0.141176470588235,0.219607843137255,0.568627450980392
"122874",374,255,0.149474647057902,0.215220853916844,0.569100245504006
"118318",318,264,0.141176470588235,0.219607843137255,0.568627450980392
"191465",465,118,0.141176470588235,0.219607843137255,0.568627450980392
"129494",494,242,0.141176470588235,0.219607843137255,0.568627450980392
"139082",82,222,0.141176470588235,0.219607843137255,0.568627450980392
"334",334,500,0.141176470588235,0.219607843137255,0.568627450980392
"97180",180,306,0.141176470588235,0.219607843137255,0.568627450980392
"636",136,499,0.141176470588235,0.219607843137255,0.568627450980392
"167175",175,166,0.146646587045268,0.216903327898311,0.565652992348724
"64254",254,372,1,0.8,0.00392156862745098
"226957",457,47,0.141176470588235,0.219607843137255,0.568627450980392
"113134",134,274,0.141176470588235,0.219607843137255,0.568627450980392
"245422",422,10,0.141176470588235,0.219607843137255,0.568627450980392
"17597",97,465,0.141176470588235,0.219607843137255,0.568627450980392
"39256",256,422,0.141176470588235,0.219607843137255,0.568627450980392
"77697",197,345,0.356801135485417,0.346447208431126,0.257291446754601
"95005",5,310,0.141176470588235,0.219607843137255,0.568627450980392
"150599",99,199,0.760094013223519,0.761639765470422,0.75097518424298
"20703",203,459,0.746661951553896,0.496529499413027,0.273127866274276
"194926",426,111,0.436931710727539,0.455211064726773,0.484301901536219
"157423",423,186,0.141176470588235,0.219607843137255,0.568627450980392
"215317",317,70,0.129411764705882,0.221357853780019,0.580649722524639
"153495",495,194,0.141176470588235,0.219607843137255,0.568627450980392
"191313",313,118,0.923010714049089,0.974119751238615,0.92569585657183
"49497",497,402,0.141176470588235,0.219607843137255,0.568627450980392
"206388",388,88,0.609619348518825,0.643702680876805,0.672720007469356
"142704",204,215,0.700596210972652,0.769803330241743,0.699705088419518
"27246",246,446,0.141176470588235,0.219607843137255,0.568627450980392
"201665",165,97,0.141176470588235,0.219607843137255,0.568627450980392
"243604",104,13,0.141176470588235,0.219607843137255,0.568627450980392
"117216",216,266,0.492980130839643,0.635852118016892,0.503363594956035
"72673",173,355,0.12235744683585,0.223768412552835,0.599710589154753
"21494",494,458,0.141176470588235,0.219607843137255,0.568627450980392
"169538",38,161,0.141176470588235,0.219607843137255,0.568627450980392
"201404",404,98,0.332223652367451,0.367146705073804,0.34049421750603
"40013",13,420,0.141176470588235,0.219607843137255,0.568627450980392
"31198",198,438,0.44985989747067,0.441194311159772,0.264105111979579
"226826",326,47,0.141176470588235,0.219607843137255,0.568627450980392
"243017",17,14,0.141176470588235,0.219607843137255,0.568627450980392
"104030",30,292,0.141176470588235,0.219607843137255,0.568627450980392
"208314",314,84,0.449320122646329,0.54285352220724,0.572449317382183
"126444",444,248,0.141176470588235,0.219607843137255,0.568627450980392
"221605",105,57,0.141176470588235,0.219607843137255,0.568627450980392
"61645",145,377,0.941176470588235,0.943905606935512,0.889059981534513
"80572",72,339,0.141176470588235,0.219607843137255,0.568627450980392
"95621",121,309,0.141176470588235,0.219607843137255,0.568627450980392
"230367",367,40,0.141176470588235,0.219607843137255,0.568627450980392
"171954",454,157,0.141176470588235,0.219607843137255,0.568627450980392
"47324",324,406,0.141176470588235,0.219607843137255,0.568627450980392
"116452",452,268,0.428041068814818,0.436549856181223,0.425183418343248
"51898",398,397,0.141176470588235,0.219607843137255,0.568627450980392
"92800",300,315,0.141176470588235,0.219607843137255,0.568627450980392
"194852",352,111,0.141176470588235,0.219607843137255,0.568627450980392
"60603",103,379,0.516966531664827,0.524510078226277,0.297465316839464
"180380",380,140,0.481058238455124,0.532038630611987,0.567332748259046
"91430",430,318,0.141176470588235,0.219607843137255,0.568627450980392
"221344",344,58,0.141176470588235,0.219607843137255,0.568627450980392
"134864",364,231,0.512548811704683,0.518055510161069,0.532162156438412
"104538",38,291,0.141176470588235,0.219607843137255,0.568627450980392
"183071",71,134,0.141176470588235,0.219607843137255,0.568627450980392
"189736",236,121,0.249893807905799,0.412953884400555,0.338080825256007
"104938",438,291,0.141176470588235,0.219607843137255,0.568627450980392
"64970",470,371,0.141176470588235,0.219607843137255,0.568627450980392
"169892",392,161,0.136694812224475,0.222258324224221,0.589809947832067
"21376",376,458,0.141176470588235,0.219607843137255,0.568627450980392
"102127",127,296,0.141176470588235,0.219607843137255,0.568627450980392
"200950",450,99,0.141176470588235,0.219607843137255,0.568627450980392
"168959",459,163,0.141176470588235,0.219607843137255,0.568627450980392
"27133",133,446,0.141176470588235,0.219607843137255,0.568627450980392
"246320",320,8,0.141176470588235,0.219607843137255,0.568627450980392
"242466",466,16,0.141176470588235,0.219607843137255,0.568627450980392
"235504",4,29,0.141176470588235,0.219607843137255,0.568627450980392
"240379",379,20,0.737625849772948,0.756763971288315,0.794257714707963
"189984",484,121,0.141176470588235,0.219607843137255,0.568627450980392
"86123",123,328,0.141176470588235,0.219607843137255,0.568627450980392
"198981",481,103,0.141176470588235,0.219607843137255,0.568627450980392
"244323",323,12,0.141176470588235,0.219607843137255,0.568627450980392
"183456",456,134,0.141176470588235,0.219607843137255,0.568627450980392
"187587",87,125,0.141176470588235,0.219607843137255,0.568627450980392
"65905",405,369,0.141176470588235,0.219607843137255,0.568627450980392
"65756",256,369,1,0.8,0.00392156862745098
"155263",263,190,0.173909987801321,0.385958647716888,0.188538431394424
"182495",495,136,0.141176470588235,0.219607843137255,0.568627450980392
"45796",296,409,0.141176470588235,0.219607843137255,0.568627450980392
"224134",134,52,0.141176470588235,0.219607843137255,0.568627450980392
"98016",16,304,0.141176470588235,0.219607843137255,0.568627450980392
"60098",98,380,0.162579184599498,0.246785867521712,0.526674513762177
"35696",196,429,0.995908295276677,0.996143146613989,0.992292824866624
"29163",163,442,0.136547142416274,0.220301213095994,0.567009718077544
"146143",143,208,0.550864354805914,0.564801762398708,0.59728821934655
"65074",74,370,0.141176470588235,0.219607843137255,0.568627450980392
"194764",264,111,0.346793137242414,0.508880545604725,0.356547137076591
"225777",277,49,0.212932312079249,0.294408682201339,0.592833784756204
"161868",368,177,0.141176470588235,0.219607843137255,0.568627450980392
"217866",366,65,0.141176470588235,0.219607843137255,0.568627450980392
"95807",307,309,0.141176470588235,0.219607843137255,0.568627450980392
"244841",341,11,0.141176470588235,0.219607843137255,0.568627450980392
"232006",6,36,0.141176470588235,0.219607843137255,0.568627450980392
"68132",132,364,0.141176470588235,0.219607843137255,0.568627450980392
"22986",486,455,0.141176470588235,0.219607843137255,0.568627450980392
"51167",167,398,0.511192247888846,0.519312747251568,0.280685967779437
"50911",411,399,0.141176470588235,0.219607843137255,0.568627450980392
"12902",402,475,0.141176470588235,0.219607843137255,0.568627450980392
"127847",347,245,0.141176470588235,0.219607843137255,0.568627450980392
"193697",197,113,0.270417723697923,0.439254533333151,0.268455078246129
"134590",90,231,0.141176470588235,0.219607843137255,0.568627450980392
"162042",42,176,0.141176470588235,0.219607843137255,0.568627450980392
"186459",459,128,0.141176470588235,0.219607843137255,0.568627450980392
"24222",222,452,0.732718763323102,0.495446149976672,0.291892826592547
"1761",261,497,0.141176470588235,0.219607843137255,0.568627450980392
"209096",96,82,0.141176470588235,0.219607843137255,0.568627450980392
"134243",243,232,0.336420900241182,0.513429013743837,0.362413990294574
"94541",41,311,0.141176470588235,0.219607843137255,0.568627450980392
"58578",78,383,0.141176470588235,0.219607843137255,0.568627450980392
"82410",410,336,0.141176470588235,0.219607843137255,0.568627450980392
"234363",363,32,0.141176470588235,0.219607843137255,0.568627450980392
"11915",415,477,0.141176470588235,0.219607843137255,0.568627450980392
"24243",243,452,0.141176470588235,0.219607843137255,0.568627450980392
"244305",305,12,0.141176470588235,0.219607843137255,0.568627450980392
"17583",83,465,0.430690344166802,0.572949683619878,0.297169314068823
"205884",384,89,0.462076747081353,0.507785228387435,0.542503089114555
"127107",107,246,0.141176470588235,0.219607843137255,0.568627450980392
"40398",398,420,0.141176470588235,0.219607843137255,0.568627450980392
"85974",474,329,0.141176470588235,0.219607843137255,0.568627450980392
"159296",296,182,0.348579211418489,0.507654685183414,0.355918459967071
"102179",179,296,0.141176470588235,0.219607843137255,0.568627450980392
"248239",239,4,0.141176470588235,0.219607843137255,0.568627450980392
"170301",301,160,0.450980392156863,0.596078431372549,0.466666666666667
"37412",412,426,0.141176470588235,0.219607843137255,0.568627450980392
"227382",382,46,0.631609779099792,0.654453177611627,0.643271527272033
"139310",310,222,0.141176470588235,0.219607843137255,0.568627450980392
"228110",110,44,0.141176470588235,0.219607843137255,0.568627450980392
"209525",25,81,0.141176470588235,0.219607843137255,0.568627450980392
"173264",264,154,0.173361028721374,0.388793609701054,0.166279995209098
"244824",324,11,0.141176470588235,0.219607843137255,0.568627450980392
"223572",72,53,0.141176470588235,0.219607843137255,0.568627450980392
"215990",490,69,0.141176470588235,0.219607843137255,0.568627450980392
"236314",314,28,0.141176470588235,0.219607843137255,0.568627450980392
"143336",336,214,0.141176470588235,0.219607843137255,0.568627450980392
"42074",74,416,0.141176470588235,0.219607843137255,0.568627450980392
"53545",45,393,0.141176470588235,0.219486208592272,0.569075564108925
"188503",3,123,0.141176470588235,0.219607843137255,0.568627450980392
"80359",359,340,0.51161562967042,0.527301904180224,0.531223472807675
"177372",372,146,0.195194319307096,0.222904624011742,0.201210707777544
"88441",441,324,0.141176470588235,0.219607843137255,0.568627450980392
"182922",422,135,0.141176470588235,0.219607843137255,0.568627450980392
"240630",130,19,0.141176470588235,0.219607843137255,0.568627450980392
"147462",462,206,0.141176470588235,0.219607843137255,0.568627450980392
"68812",312,363,0.141176470588235,0.219607843137255,0.568627450980392
"52334",334,396,0.141176470588235,0.219607843137255,0.568627450980392
"164769",269,171,0.276125890134927,0.465196100608284,0.279845744467328
"23030",30,454,0.44096349903465,0.58511009622101,0.277140204353649
"140775",275,219,0.341992455182249,0.460248499740565,0.285489223222549
"219564",64,61,0.141176470588235,0.219607843137255,0.568627450980392
"27690",190,445,0.327305252678517,0.329460426447277,0.215746051405254
"90682",182,319,0.141176470588235,0.219607843137255,0.568627450980392
"141557",57,217,0.141176470588235,0.219607843137255,0.568627450980392
"210704",204,79,0.24324034524292,0.427554070733116,0.256751448008049
"51381",381,398,0.141176470588235,0.219607843137255,0.568627450980392
"119577",77,261,0.141176470588235,0.219607843137255,0.568627450980392
"15662",162,469,0.141176470588235,0.219607843137255,0.568627450980392
"70676",176,359,0.198073688510649,0.254250137008097,0.579489488535919
"144648",148,211,0.997719989598641,0.997719989598641,0.99893950440899
"14194",194,472,0.341831346596435,0.361881349976369,0.236638777413666
"140175",175,220,0.141176470588235,0.219607843137255,0.568627450980392
"56632",132,387,0.317647058823529,0.325490196078431,0.23921568627451
"12430",430,476,0.141176470588235,0.219607843137255,0.568627450980392
"45117",117,410,0.141176470588235,0.219607843137255,0.568627450980392
"702",202,499,0.141176470588235,0.219607843137255,0.568627450980392
"98986",486,303,0.141176470588235,0.219607843137255,0.568627450980392
"106318",318,288,0.141176470588235,0.219607843137255,0.568627450980392
"86381",381,328,0.444202182430269,0.446950073123951,0.470931442589303
"115662",162,269,0.141176470588235,0.219607843137255,0.568627450980392
"120247",247,260,0.380003701778643,0.54504224985807,0.377455582424211
"104944",444,291,0.141176470588235,0.219607843137255,0.568627450980392
"148178",178,204,0.141176470588235,0.219607843137255,0.568627450980392
"104197",197,292,0.141176470588235,0.219607843137255,0.568627450980392
"153490",490,194,0.141176470588235,0.219607843137255,0.568627450980392
